articleid	title	url	googletime	publishtime	newsoutletid
241	Answers to your questions about the 2015 World Series	http://www.msnbc.com/msnbc/answers-your-questions-about-the-2015-world-series	2015-10-28 00:00:00	2015-10-28 00:00:00	173
561	Jeb Bush takes his campaign to 'Blah blah blah' territory	http://www.msnbc.com/rachel-maddow-show/jeb-bush-takes-his-campaign-blah-blah-blah-territory	2015-10-28 00:00:00	2015-10-28 00:00:00	173
1367	Obama attends Bulls-Cavaliers game in Chicago	http://www.msnbc.com/msnbc/obama-attends-bulls-cavaliers-game-chicago	2015-10-28 00:00:00	2015-10-28 00:00:00	173
2698	New GOP-led special committee set to investigate Planned Parenthood	http://www.msnbc.com/msnbc/new-gop-led-special-committee-set-investigate-planned-parenthood	2015-10-28 00:00:00	2015-10-28 00:00:00	173
3790	5 things Hillary Clinton has to celebrate on her birthday	http://www.msnbc.com/msnbc/5-things-hillary-clinton-has-celebrate-her-birthday	2015-10-28 00:00:00	2015-10-28 00:00:00	173
3795	Ben Carson rides unconventional campaign to the top of the polls	http://www.msnbc.com/msnbc/ben-carson-rides-unconventional-campaign-the-top-the-polls	2015-10-28 00:00:00	2015-10-28 00:00:00	173
4367	Welcome to the World Series: Two teams look to shed lovable loser image	http://www.msnbc.com/msnbc/welcome-the-world-series-two-teams-look-shed-lovable-loser-image	2015-10-28 00:00:00	2015-10-28 00:00:00	173
4648	Here's everyone Donald Trump has insulted in October	http://www.msnbc.com/msnbc/heres-everyone-donald-trump-has-insulted-october	2015-10-28 00:00:00	2015-10-28 00:00:00	173
6147	Defense secretary: US to begin 'direct action on the ground' in Iraq, Syria	http://www.msnbc.com/msnbc/defense-secretary-us-begin-direct-action-the-ground-iraq-syria	2015-10-28 00:00:00	2015-10-28 00:00:00	173
6195	Lena Dunham will be a Planned Parenthood doctor for Halloween	http://www.msnbc.com/msnbc/lena-dunham-will-be-planned-parenthood-doctor-halloween	2015-10-28 00:00:00	2015-10-28 00:00:00	173
7002	Let the Benghazi Boycott begin?	http://www.msnbc.com/rachel-maddow-show/let-the-benghazi-boycott-begin	2015-10-28 00:00:00	2015-10-28 00:00:00	173
7277	GOP candidates to face off in CNBC debate: Live blog	http://www.msnbc.com/gop-cnbc-debate-live-blog	2015-10-28 00:00:00	2015-10-28 00:00:00	173
7383	In bipartisan budget deal, not all 'cuts' are created equal	http://www.msnbc.com/rachel-maddow-show/bipartisan-budget-deal-not-all-cuts-are-created-equal	2015-10-28 00:00:00	2015-10-28 00:00:00	173
7800	What to watch for in Wednesday's GOP debate	http://www.msnbc.com/msnbc/cnbc-republican-debate-preview	2015-10-28 00:00:00	2015-10-28 00:00:00	173
9146	GOP candidate slams rivals: 'I've about had it with these people'	http://www.msnbc.com/rachel-maddow-show/gop-candidate-slams-rivals-ive-about-had-it-these-people	2015-10-29 00:00:00	2015-10-29 00:00:00	173
10703	The wackiest moments from the third GOP debate	http://www.msnbc.com/msnbc/the-wackiest-moments-the-third-gop-debate	2015-10-29 00:00:00	2015-10-29 00:00:00	173
11507	A 'provocative' turn off the coast of China	http://www.msnbc.com/rachel-maddow-show/provocative-turn-the-coast-china	2015-10-29 00:00:00	2015-10-29 00:00:00	173
11599	Bush: I wish I was a better campaigner	http://www.msnbc.com/msnbc/bush-i-wish-i-was-better-campaigner	2015-10-29 00:00:00	2015-10-29 00:00:00	173
12082	Obama explains what 'playing like a girl' really means	http://www.msnbc.com/rachel-maddow-show/obama-explains-what-playing-girl-really-means	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12239	Hillary Clinton calls for limiting death penalty	http://www.msnbc.com/msnbc/hillary-clinton-calls-limiting-death-penalty	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12246	Rubio calls Clinton a 'liar,' but he can't back up the attack	http://www.msnbc.com/rachel-maddow-show/rubio-calls-clinton-liar-he-cant-back-the-attack	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12327	Bernie Sanders calls aide's comments on Clinton 'inappropriate'	http://www.msnbc.com/msnbc/bernie-sanders-calls-aides-comments-clinton-inappropriate	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12541	Harry Reid: Rubio has 'a lot of chutzpah,' should resign	http://www.msnbc.com/msnbc/harry-reid-rubio-has-lot-chutzpah-should-resign	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12739	Ted Cruz picks the fight he knows he can win	http://www.msnbc.com/rachel-maddow-show/ted-cruz-picks-the-fight-he-knows-he-can-win	2015-10-30 00:00:00	2015-10-30 00:00:00	173
12949	Monday's Campaign Round-Up, 10.26.15	http://www.msnbc.com/rachel-maddow-show/mondays-campaign-round-102615	2015-10-31 00:00:00	2015-10-31 00:00:00	173
13117	Why would Marco Rubio see himself as a victim?	http://www.msnbc.com/rachel-maddow-show/why-would-marco-rubio-see-himself-victim	2015-10-31 00:00:00	2015-10-31 00:00:00	173
13413	Tuesday's Campaign Round-Up, 10.27.15	http://www.msnbc.com/rachel-maddow-show/tuesdays-campaign-round-102715	2015-10-31 00:00:00	2015-10-31 00:00:00	173
14584	43 Washington and Oregon Chipotle restaurants closed after E. Coli outbreak	http://www.msnbc.com/msnbc/43-washington-and-oregon-chipotle-restaurants-closed-after-e-coli-outbreak	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16361	Former Sen. Fred Thompson dies at 73	http://www.msnbc.com/msnbc/former-sen-fred-thompson-dies-73	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16389	Former senator and 'Law & Order' actor Fred Thompson dies at 73	http://www.msnbc.com/msnbc/former-senator-and-law-order-actor-fred-thompson-dies-73	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16702	Bush and Rubio feud overshadows Iowa GOP event	http://www.msnbc.com/msnbc/bush-and-rubio-feud-overshadows-iowa-gop-event	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16721	Poll: Carson and Trump lead the GOP field, Cruz gets a bump	http://www.msnbc.com/msnbc/poll-carson-and-trump-lead-the-gop-field-cruz-gets-bump	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16833	GOP front-runner lists debate demands	http://www.msnbc.com/msnbc/ben-carson-gop-front-runner-lists-debate-demands	2015-11-02 00:00:00	2015-11-02 00:00:00	173
16874	RNC suspends NBC News, Telemundo as debate partners	http://www.msnbc.com/msnbc/rnc-suspends-participation-nbc-news-debate	2015-11-02 00:00:00	2015-11-02 00:00:00	173
17134	Republican candidates take the debate over debates to new level	http://www.msnbc.com/rachel-maddow-show/republican-candidates-take-the-debate-over-debates-new-level	2015-11-02 00:00:00	2015-11-02 00:00:00	173
17712	Kansas City Royals win first World Series since 1985	http://www.msnbc.com/msnbc/kansas-city-royals-win-first-world-series-1985	2015-11-02 00:00:00	2015-11-02 00:00:00	173
18654	Trump revels in Rubio-Bush feud	http://www.msnbc.com/msnbc/trump-revels-rubio-bush-feud	2015-11-03 00:00:00	2015-11-03 00:00:00	173
19007	Trump to continue negotiating debate conditions on his own	http://www.msnbc.com/msnbc/trump-continue-negotiating-debate-conditions-his-own	2015-11-03 00:00:00	2015-11-03 00:00:00	173
19025	President Obama relentlessly mocks Republicans, 2016 field	http://www.msnbc.com/rachel-maddow-show/president-obama-relentlessly-mocks-republicans-2016-field	2015-11-03 00:00:00	2015-11-03 00:00:00	173
19081	RNC creates debate drama, suspends scheduled NBC event	http://www.msnbc.com/rachel-maddow-show/rnc-creates-debate-drama-suspends-scheduled-nbc-event	2015-11-03 00:00:00	2015-11-03 00:00:00	173
19270	Republican Matt Bevin reportedly elected Kentucky governor	http://www.msnbc.com/msnbc/matt-bevin-wins-kentucky-governor	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19380	GOP debate rebellion starts to unravel	http://www.msnbc.com/rachel-maddow-show/gop-debate-rebellion-starts-unravel	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19390	Six big votes to watch during today's elections	http://www.msnbc.com/msnbc/six-big-votes-watch-during-todays-elections	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19421	'What's a reporter to do' with Kentucky's Matt Bevin?	http://www.msnbc.com/rachel-maddow-show/whats-reporter-do-kentuckys-matt-bevin	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19469	How 2015's elections will affect 2016	http://www.msnbc.com/msnbc/how-2015-elections-affect-2016	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19493	From GOP 'con man' to newly elected governor	http://www.msnbc.com/rachel-maddow-show/gop-con-man-newly-elected-governor	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19569	Kentucky elects first African-American lieutenant governor	http://www.msnbc.com/msnbc/kentucky-elects-first-african-american-lieutenant-governor	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19593	Explaining Marco Rubio's money problems	http://www.msnbc.com/msnbc/explaining-marco-rubios-money-problems	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19616	Donald Trump says Carson lacks experience, Bush should drop out	http://www.msnbc.com/msnbc/donald-trump-says-carson-lacks-experience-bush-should-drop-out	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19645	Rubio deflects attacks on his personal finances	http://www.msnbc.com/msnbc/rubio-deflects-attacks-his-personal-finances	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19650	Answers to the most Googled questions about Kentucky Gov.-elect Matt Bevin	http://www.msnbc.com/msnbc/answers-the-most-googled-questions-about-kentucky-gov-elect-matt-bevin	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19656	Election results offer a little something for everyone	http://www.msnbc.com/rachel-maddow-show/election-results-offer-little-something-everyone	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19757	Latest polls bring Republican race into focus	http://www.msnbc.com/rachel-maddow-show/latest-polls-bring-republican-race-focus	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19778	Rubio's financial problems come back to haunt him	http://www.msnbc.com/rachel-maddow-show/rubios-financial-problems-come-back-haunt-him	2015-11-04 00:00:00	2015-11-04 00:00:00	173
19892	Jeb Bush gets grilled by middle schoolers	http://www.msnbc.com/msnbc/jeb-bush-gets-grilled-middle-schoolers	2015-11-05 00:00:00	2015-11-05 00:00:00	173
19982	The marquee Kentucky gubernatorial race you should be watching today	http://www.msnbc.com/msnbc/the-marquee-kentucky-gubernatorial-race-you-should-be-watching-today	2015-11-05 00:00:00	2015-11-05 00:00:00	173
20343	Rubio flips on immigration, slams Trump for doing the same	http://www.msnbc.com/rachel-maddow-show/rubio-flips-immigration-slams-trump-doing-the-same	2015-11-05 00:00:00	2015-11-05 00:00:00	173
20347	Latest polling points to real trouble for some 2016 contenders	http://www.msnbc.com/rachel-maddow-show/latest-polling-points-real-trouble-some-2016-contenders	2015-11-05 00:00:00	2015-11-05 00:00:00	173
20373	Rubio's 'biggest weakness' goes unmentioned, for now	http://www.msnbc.com/rachel-maddow-show/rubios-biggest-weakness-goes-unmentioned-now	2015-11-05 00:00:00	2015-11-05 00:00:00	173
20492	George H.W. Bush slams 'iron-ass' Cheney in new book	http://www.msnbc.com/msnbc/george-hw-bush-slams-iron-ass-cheney-new-book	2015-11-05 00:00:00	2015-11-05 00:00:00	173
20861	Obama rejects Keystone XL, left scores major victory	http://www.msnbc.com/rachel-maddow-show/obama-rejects-keystone-xl-left-scores-major-victory	2015-11-06 00:00:00	2015-11-06 00:00:00	173
21071	Why James Bond endures as an American culture icon	http://www.msnbc.com/msnbc/why-james-bond-endures-american-culture-icon	2015-11-06 00:00:00	2015-11-06 00:00:00	173
21824	Lindsey Graham left out in the cold in GOP debate	http://www.msnbc.com/msnbc/lindsey-graham-left-out-the-cold-gop-debate	2015-11-06 00:00:00	2015-11-06 00:00:00	173
22626	Carson faces fallout after bogus West Point story	http://www.msnbc.com/rachel-maddow-show/carson-faces-fallout-after-bogus-west-point-story	2015-11-06 00:00:00	2015-11-06 00:00:00	173
23478	Ted Cruz, Marco Rubio, and the dreaded 'M' word	http://www.msnbc.com/rachel-maddow-show/ted-cruz-marco-rubio-and-the-dreaded-m-word	2015-11-06 00:00:00	2015-11-06 00:00:00	173
24041	Debate lineup shakes up Republican presidential race	http://www.msnbc.com/rachel-maddow-show/debate-lineup-shakes-republican-presidential-race	2015-11-06 00:00:00	2015-11-06 00:00:00	173
24080	Jeb Bush plays the expectations game poorly	http://www.msnbc.com/rachel-maddow-show/jeb-bush-plays-the-expectations-game-poorly	2015-11-06 00:00:00	2015-11-06 00:00:00	173
24359	Carson blasts 'secular progressives,' defends bogus claims	http://www.msnbc.com/rachel-maddow-show/carson-blasts-secular-progressives-defends-bogus-claims	2015-11-06 00:00:00	2015-11-06 00:00:00	173
24417	Donald Trump is hosting 'Saturday Night Live.' Is the risk worth the reward?	http://www.msnbc.com/msnbc/donald-trump-hosting-saturday-night-live-the-risk-worth-the-reward	2015-11-06 00:00:00	2015-11-06 00:00:00	173
24763	Trump wants Christie and Huckabee on debate stage	http://www.msnbc.com/msnbc/trump-wants-christie-and-huckabee-debate-stage-0	2015-11-06 00:00:00	2015-11-06 00:00:00	173
26156	Jeb Bush won't go down without a fight	http://www.msnbc.com/msnbc/jeb-bush-wont-go-down-without-fight	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26194	In new crime policy, Hillary Clinton embraces Obama agenda	http://www.msnbc.com/msnbc/hillary-clinton-crime-policy-obama-agenda	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26206	What to watch for in tonight's MSNBC Democratic forum	http://www.msnbc.com/msnbc/what-watch-msnbcs-democratic-forum-tonight	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26503	Latest polls show Amateur Duo still dominating in Iowa	http://www.msnbc.com/rachel-maddow-show/latest-polls-show-amateur-duo-still-dominating-iowa	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26536	Improving economy could boost Democrats in 2016	http://www.msnbc.com/msnbc/improving-economy-could-boost-democrats-2016	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26592	Rock Hill, South Carolina, get ready for The Rachel Maddow Show!	http://www.msnbc.com/rachel-maddow-show/rock-hill-south-carolina-get-ready-the-rachel-maddow-show	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26664	The nine Senate Democrats who support the Keystone XL pipeline	http://www.msnbc.com/msnbc/the-nine-senate-democrats-who-support-the-keystone-xl-pipeline	2015-11-07 00:00:00	2015-11-07 00:00:00	173
26716	Upcoming GOP debate lineup revealed	http://www.msnbc.com/msnbc/upcoming-gop-debate-lineup-revealed	2015-11-07 00:00:00	2015-11-07 00:00:00	173
29233	Chris Christie: Debate demotion led to spike in donations	http://www.msnbc.com/msnbc/chris-christie-debate-demotion-led-spike-donations	2015-11-10 00:00:00	2015-11-10 00:00:00	173
29235	Chris Christie vetoes bill to make voting easier	http://www.msnbc.com/msnbc/chris-christie-vetoes-bill-make-voting-easier	2015-11-10 00:00:00	2015-11-10 00:00:00	173
29336	Latest polls show top GOP candidates with key advantages	http://www.msnbc.com/rachel-maddow-show/latest-polls-show-top-gop-candidates-key-advantages	2015-11-10 00:00:00	2015-11-10 00:00:00	173
29355	Electability versus purity in GOP kids table debate	http://www.msnbc.com/msnbc/gop-kids-table-debate	2015-11-10 00:00:00	2015-11-10 00:00:00	173
29377	Team Jeb prepares for 'political combat' with Rubio	http://www.msnbc.com/rachel-maddow-show/team-jeb-prepares-political-combat-rubio	2015-11-10 00:00:00	2015-11-10 00:00:00	173
29757	Jeb Bush embraces his brother a little tighter	http://www.msnbc.com/rachel-maddow-show/jeb-bush-embraces-his-brother-little-tighter	2015-11-11 00:00:00	2015-11-11 00:00:00	173
29840	Three major takeaways from the GOP debate	http://www.msnbc.com/msnbc/three-major-takeaways-the-gop-debate	2015-11-11 00:00:00	2015-11-11 00:00:00	173
30077	Jeb Bush and Marco Rubio gear up for war	http://www.msnbc.com/msnbc/jeb-bush-and-marco-rubio-gear-war	2015-11-11 00:00:00	2015-11-11 00:00:00	173
30700	Drexel University revokes Bill Cosby's honorary degree	http://www.msnbc.com/msnbc/drexel-university-revokes-bill-cosby-honorary-degree	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31017	The economic question Republicans face, but can't answer	http://www.msnbc.com/rachel-maddow-show/the-economic-question-republicans-face-cant-answer	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31174	Donald Trump calls Ben Carson's 'pathological temper' incurable	http://www.msnbc.com/msnbc/donald-trump-calls-ben-carsons-pathological-temper-incurable	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31248	Where Ted Cruz and Marco Rubio diverge	http://www.msnbc.com/msnbc/where-ted-cruz-and-marco-rubio-diverge	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31265	2016 Democratic candidate quiz: Who said it?	http://www.msnbc.com/msnbc/2016-democratic-candidate-quiz-who-said-it	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31283	Cruz, Rubio, and the immigration fight the GOP hoped to avoid	http://www.msnbc.com/rachel-maddow-show/cruz-rubio-and-the-immigration-fight-the-gop-hoped-avoid	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31349	Former Clinton backer switches to team Sanders	http://www.msnbc.com/msnbc/former-clinton-backer-switches-team-sanders	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31376	Ted Cruz turns on legal immigration	http://www.msnbc.com/msnbc/ted-cruz-turns-legal-immigration	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31465	Carson points to secret info to defend ridiculous claim	http://www.msnbc.com/rachel-maddow-show/carson-points-secret-info-defend-ridiculous-claim	2015-11-14 00:00:00	2015-11-14 00:00:00	173
31550	GOP field brings feuds to Florida	http://www.msnbc.com/msnbc/gop-field-feuds-florida	2015-11-14 00:00:00	2015-11-14 00:00:00	173
32042	Conservative backlash to Mizzou protests may backfire	http://www.msnbc.com/msnbc/conservative-backlash-mizzou-protests-may-backfire	2015-11-15 00:00:00	2015-11-15 00:00:00	173
32069	#BlackOnCampus continues national discussion on race sparked by Mizzou	http://www.msnbc.com/msnbc/blackoncampus-continues-national-discussion-race-sparked-mizzou	2015-11-15 00:00:00	2015-11-15 00:00:00	173
32260	American student Nohemi Gonzalez identified as victim in Paris massacre	http://www.msnbc.com/msnbc/american-student-nohemi-gonzalez-identified-victim-paris-massacre	2015-11-15 00:00:00	2015-11-15 00:00:00	173
32978	Ben Carson tries to muddy the waters on Syria, China connection	http://www.msnbc.com/msnbc/ben-carson-tries-muddy-the-waters-syria-china-claim	2015-11-15 00:00:00	2015-11-15 00:00:00	173
33405	Democratic debate turns feisty despite Paris attacks	http://www.msnbc.com/msnbc/democratic-debate-feisty-despite-paris-attacks	2015-11-15 00:00:00	2015-11-15 00:00:00	173
33468	Hillary Clinton's 'radical Islam' answer strikes a nerve with GOP	http://www.msnbc.com/msnbc/hillary-clintons-radical-islam-answer-strikes-nerve-gop	2015-11-15 00:00:00	2015-11-15 00:00:00	173
33556	Deadly attacks rock numerous sites in Paris	http://www.msnbc.com/msnbc/deadly-attacks-rock-numerous-sites-paris-photos	2015-11-15 00:00:00	2015-11-15 00:00:00	173
34214	Florida's native sons shine amid party spats	http://www.msnbc.com/msnbc/rubio-strives-rise-above-spats-stirs-pot-anyway	2015-11-15 00:00:00	2015-11-15 00:00:00	173
34437	Clinton, Sanders vie as voting rights champions	http://www.msnbc.com/msnbc/clinton-sanders-voting-rights	2015-11-15 00:00:00	2015-11-15 00:00:00	173
34554	Ted Cruz on ISIS: 'We are at war'	http://www.msnbc.com/msnbc/ted-cruz-isis-war	2015-11-15 00:00:00	2015-11-15 00:00:00	173
34815	Martin O'Malley finds his stride in South Carolina	http://www.msnbc.com/msnbc/martin-omalley-finds-his-stride-south-carolina	2015-11-15 00:00:00	2015-11-15 00:00:00	173
34952	Trump asks, 'How stupid are the people of Iowa?'	http://www.msnbc.com/rachel-maddow-show/trump-asks-how-stupid-are-the-people-iowa	2015-11-15 00:00:00	2015-11-15 00:00:00	173
35648	Global landmarks lit up in French colors after Paris attacks	http://www.msnbc.com/msnbc/global-landmarks-lit-french-colors-after-paris-attacks	2015-11-16 00:00:00	2015-11-16 00:00:00	173
35776	Martin O'Malley unloads on Clinton's 9/11 comments	http://www.msnbc.com/msnbc/omalley-unloads-clintons-911-comments	2015-11-16 00:00:00	2015-11-16 00:00:00	173
35878	Clinton campaign: Criticism on 9/11 comment 'unfair'	http://www.msnbc.com/msnbc/clinton-campaign-criticism-911-comment-unfair	2015-11-16 00:00:00	2015-11-16 00:00:00	173
37553	Obama on Paris attacks: 'ISIS is the face of evil'	http://www.msnbc.com/msnbc/obama-paris-attacks-isis-the-face-evil	2015-11-16 00:00:00	2015-11-16 00:00:00	173
37698	Paris attacks suspect Salah Abdeslam was stopped, released: Source	http://www.msnbc.com/msnbc/paris-attacks-suspect-salah-abdeslam-was-stopped-released-source	2015-11-16 00:00:00	2015-11-16 00:00:00	173
38162	Wednesday's Mini-Report, 11.18.15	http://www.msnbc.com/rachel-maddow-show/wednesdays-mini-report-111815	2015-11-19 00:00:00	2015-11-19 00:00:00	173
38647	Two Air France flights to Paris diverted after bomb threats	http://www.msnbc.com/msnbc/two-air-france-flights-paris-diverted-after-bomb-threats	2015-11-19 00:00:00	2015-11-19 00:00:00	173
39025	Wednesday's Campaign Round-Up, 11.18.15	http://www.msnbc.com/rachel-maddow-show/wednesdays-campaign-round-111815	2015-11-19 00:00:00	2015-11-19 00:00:00	173
39194	The truth about the minimum wage	http://www.msnbc.com/msnbc/the-truth-about-the-minimum-wage	2015-11-19 00:00:00	2015-11-19 00:00:00	173
39226	GOP presidential candidates throw down the gauntlet over refugees	http://www.msnbc.com/msnbc/gop-presidential-candidates-throw-down-the-gauntlet-over-refugees	2015-11-19 00:00:00	2015-11-19 00:00:00	173
40050	Abdelhamid Abaaoud killed in Saint-Denis raid	http://www.msnbc.com/msnbc/abdelhamid-abaaoud-killed-saint-denis-raid-officials	2015-11-20 00:00:00	2015-11-20 00:00:00	173
40079	Obama offers GOP a lesson in what 'tough' actually means	http://www.msnbc.com/rachel-maddow-show/obama-offers-gop-lesson-what-tough-actually-means	2015-11-20 00:00:00	2015-11-20 00:00:00	173
40351	The details that should shape the debate over refugees	http://www.msnbc.com/rachel-maddow-show/the-details-should-shape-the-debate-over-refugees	2015-11-20 00:00:00	2015-11-20 00:00:00	173
41823	House passes GOP bill restricting Syrian refugees	http://www.msnbc.com/msnbc/house-passes-gop-bill-restricting-syrian-refugees	2015-11-21 00:00:00	2015-11-21 00:00:00	173
46280	Dallas Cowboys accused of coddling domestic abusers	http://www.msnbc.com/msnbc/dallas-cowboys-accused-harboring-domestic-abusers	2015-11-23 00:00:00	2015-11-23 00:00:00	173
47229	Brussels lockdown: 1000 cops hunt Paris suspect Salah Abdeslam	http://www.msnbc.com/msnbc/brussels-lockdown-1000-cops-hunt-paris-suspect-salah-abdeslam	2015-11-23 00:00:00	2015-11-23 00:00:00	173
48132	Democrats ? and Trump ? oppose Pfizer merger	http://www.msnbc.com/msnbc/democrats-and-trump-oppose-pfizer-merger	2015-11-23 00:00:00	2015-11-23 00:00:00	173
49186	Obama: We won't relent against ISIS, Paris attacks will not be 'new normal'	http://www.msnbc.com/msnbc/obama-we-wont-relent-against-isis-paris-attacks-will-not-be-new-normal	2015-11-24 00:00:00	2015-11-24 00:00:00	173
50439	Turkey shoots down Russian warplane near border with Syria	http://www.msnbc.com/msnbc/turkey-shoots-down-russian-warplane-near-border-syria	2015-11-24 00:00:00	2015-11-24 00:00:00	173
50912	Imaginary footage roils Republican race	http://www.msnbc.com/rachel-maddow-show/imaginary-footage-roils-republican-race	2015-11-24 00:00:00	2015-11-24 00:00:00	173
51173	Tuesday's Campaign Round-Up, 11.24.15	http://www.msnbc.com/rachel-maddow-show/tuesdays-campaign-round-112415	2015-11-24 00:00:00	2015-11-24 00:00:00	173
51714	Cruz starts to break through in Iowa	http://www.msnbc.com/rachel-maddow-show/cruz-starts-break-through-iowa	2015-11-24 00:00:00	2015-11-24 00:00:00	173
51715	Voters see Clinton as the most trustworthy on battling terror	http://www.msnbc.com/rachel-maddow-show/voters-see-clinton-the-most-trustworthy-battling-terror	2015-11-24 00:00:00	2015-11-24 00:00:00	173
51828	Torture becoming a key campaign issue for GOP candidates	http://www.msnbc.com/rachel-maddow-show/torture-becoming-key-campaign-issue-gop-candidates	2015-11-24 00:00:00	2015-11-24 00:00:00	173
52147	Trump thinks anew about 'the deal' with the RNC	http://www.msnbc.com/rachel-maddow-show/trump-thinks-anew-about-the-deal-the-rnc	2015-11-25 00:00:00	2015-11-25 00:00:00	173
52182	Latest polls point to one dominant Republican candidate	http://www.msnbc.com/rachel-maddow-show/latest-polls-point-one-dominant-republican-candidate	2015-11-25 00:00:00	2015-11-25 00:00:00	173
52515	Trump sounds off on man buns, Black Lives Matter	http://www.msnbc.com/msnbc/trump-sounds-man-buns-black-lives-matter	2015-11-25 00:00:00	2015-11-25 00:00:00	173
53967	How Ted Cruz could win the GOP nomination	http://www.msnbc.com/msnbc/how-ted-cruz-could-win-the-gop-nomination	2015-11-25 00:00:00	2015-11-25 00:00:00	173
54074	Trump., Carson blame media for their bogus 9/11 claim	http://www.msnbc.com/rachel-maddow-show/trump-carson-blame-media-their-bogus-911-claim	2015-11-25 00:00:00	2015-11-25 00:00:00	173
54079	Anti-Muslim panic threatens to cause lasting damage	http://www.msnbc.com/msnbc/anti-muslim-panic-threatens-cause-lasting-damage	2015-11-25 00:00:00	2015-11-25 00:00:00	173
56608	Adele smashes sales record, sings 'Hello' backed by kids' instruments	http://www.msnbc.com/msnbc/adele-smashes-sales-record-sings-hello-backed-kids-instruments	2015-11-27 00:00:00	2015-11-27 00:00:00	173
58555	Trump mocks a disabled person. Again.	http://www.msnbc.com/msnbc/trump-mocks-disabled-person-again	2015-11-27 00:00:00	2015-11-27 00:00:00	173
59502	When cops kill, are murder charges enough?	http://www.msnbc.com/msnbc/laquan-mcdonald-do-murder-charges-matter	2015-11-27 00:00:00	2015-11-27 00:00:00	173
61444	'MHP' Syllabus: 11.28.15	http://www.msnbc.com/melissa-harris-perry/mhp-syllabus-112815	2015-11-29 00:00:00	2015-11-29 00:00:00	173
63882	Republican presidential candidates react to Colorado shooting	http://www.msnbc.com/msnbc/republican-presidential-candidates-react-colorado-shooting	2015-11-29 00:00:00	2015-11-29 00:00:00	173
64366	Victims of Planned Parenthood shooting identified as mother of two, Army veteran	http://www.msnbc.com/msnbc/victims-planned-parenthood-shooting-identified-mother-two-army-veteran	2015-11-30 00:00:00	2015-11-30 00:00:00	173
65420	Chris Christie gets coveted NH union-leader endorsement	http://www.msnbc.com/msnbc/chris-christie-gets-coveted-nh-union-leader-endorsement	2015-11-30 00:00:00	2015-11-30 00:00:00	173
65599	Democrats tee off on Trump	http://www.msnbc.com/msnbc/democrats-tee-donald-trump	2015-11-30 00:00:00	2015-11-30 00:00:00	173
66003	United Nations: We cannot be complacent. AIDS is not over.	http://www.msnbc.com/msnbc/united-nations-we-cannot-be-complacent-aids-not-over	2015-12-01 00:00:00	2015-12-01 00:00:00	173
66169	Chicago police superintendent fired after Laquan McDonald video released	http://www.msnbc.com/msnbc/chicago-police-superintendent-garry-mccarthy-fired-after-laquan-mcdonald-video-released	2015-12-01 00:00:00	2015-12-01 00:00:00	173
66596	Mark Zuckerberg celebrates new baby with plan to donate Facebook shares	http://www.msnbc.com/msnbc/mark-zuckerberg-plans-donate-99-facebook-shares	2015-12-01 00:00:00	2015-12-01 00:00:00	173
68185	Chicago mayor fires police chief in wake of video release	http://www.msnbc.com/msnbc/chicago-mayor-fires-police-chief-wake-video-release	2015-12-02 00:00:00	2015-12-02 00:00:00	173
68880	Sexual assault allegations cast shadow over Kobe Bryant legacy	http://www.msnbc.com/msnbc/sexual-assault-allegations-cast-shadow-over-kobe-bryant-legacy	2015-12-02 00:00:00	2015-12-02 00:00:00	173
